1644425570995,79,63,118,107,50,26,21,24
1644425571121,79,65,125,105,49,27,19,23
1644425571248,45,50,128,112,49,25,20,20
1644425571375,64,57,145,149,58,25,22,23
1644425571505,92,69,139,161,57,24,23,24
1644425571506,92,69,139,161,57,24,23,24
1644425571631,91,70,136,157,54,25,24,26
1644425571759,95,67,124,159,56,26,24,27
1644425571886,94,66,118,158,59,28,24,26
1644425572011,83,65,119,146,60,29,22,23
1644425572138,52,58,123,140,63,28,23,22
1644425572347,73,59,112,134,63,28,23,20
1644425572473,75,63,121,158,64,28,24,20
1644425572600,76,72,140,163,64,26,24,21
1644425572729,77,73,122,144,53,24,25,20
1644425572856,75,70,112,127,45,25,24,20
1644425572857,75,70,112,127,45,25,24,20
1644425572984,50,65,129,146,49,23,23,21
1644425573109,38,61,140,123,46,22,24,20
1644425573252,37,50,122,141,56,24,26,22
1644425573390,30,40,119,140,57,25,24,23
1644425573517,32,37,118,140,60,25,25,23
1644425573652,76,57,116,126,56,27,25,22
1644425573785,78,63,125,136,60,28,25,23
1644425573930,78,65,132,174,73,27,22,21
1644425574057,79,64,124,178,75,27,22,21
1644425574329,60,58,105,171,70,27,20,21
1644425574455,62,58,100,108,42,26,19,22
1644425574649,65,61,118,100,34,22,16,21
1644425574976,81,68,124,120,44,24,23,21
1644425574977,81,68,124,120,44,24,23,21
1644425575102,81,63,113,120,47,26,25,24
1644425575254,43,33,116,132,49,24,22,25
1644425575261,69,39,135,110,41,24,23,24
1644425575269,72,40,127,123,46,24,20,21
1644425575270,72,40,127,123,46,24,20,21
1644425575276,72,51,125,116,48,24,21,20
1644425575284,78,60,125,124,54,24,21,25
1644425575293,83,61,131,141,69,25,20,25
1644425575299,84,56,138,140,67,26,21,25
1644425575304,85,54,105,143,70,26,21,24
1644425575310,49,45,106,169,78,26,23,20
1644425575316,75,51,114,147,61,23,22,24
1644425575321,75,49,107,143,59,23,25,24
1644425575327,75,53,149,188,71,26,24,26
1644425575333,75,49,147,180,70,26,24,26
1644425575336,75,48,145,151,60,26,23,26
1644425575341,66,51,137,173,71,28,24,24
1644425575350,76,57,104,162,67,25,22,22
1644425575359,80,63,104,164,66,27,22,23
1644425575364,90,68,111,172,57,24,22,22
1644425575373,86,59,136,149,49,25,23,21
1644425575378,86,59,138,153,53,25,23,23
1644425575384,83,60,142,147,54,26,22,23
1644425575387,64,59,137,116,58,27,24,24
1644425575393,87,63,157,111,59,26,23,26
1644425575399,85,63,133,130,66,26,23,25
1644425575407,85,60,121,160,62,26,23,22
1644425575413,75,50,132,156,55,24,20,22
1644425575418,80,50,136,154,57,23,18,22
1644425575427,80,53,116,133,48,25,17,23
1644425575430,84,58,127,122,54,22,17,20
1644425575439,55,57,112,134,53,28,21,20
1644425575447,84,62,116,135,61,29,23,22
1644425575453,80,58,104,138,55,31,26,23
1644425575458,80,59,119,144,58,27,25,23
1644425575464,79,65,98,174,62,28,27,22
1644425575470,46,62,119,174,63,29,26,23
1644425575475,54,62,120,172,63,26,25,23
1644425575481,87,69,120,166,60,27,24,26
1644425575487,88,72,121,164,56,30,26,26
1644425575492,88,66,122,132,52,28,23,25
1644425575498,87,59,100,143,63,31,24,22
1644425575503,80,59,99,127,54,31,24,21
1644425575504,80,59,99,127,54,31,24,21
1644425575510,46,51,99,141,62,30,23,18
1644425575515,73,56,111,148,68,29,22,19
1644425575521,76,56,108,141,67,30,21,19
1644425575527,76,58,115,140,62,26,21,20
1644425575532,77,55,107,141,61,26,21,21
1644425575538,74,57,105,131,53,25,20,21
1644425575544,47,49,94,132,54,25,19,23
1644425575550,55,55,119,146,67,25,21,26
1644425575555,81,58,114,137,61,25,19,28
1644425575561,84,60,115,142,68,26,18,29
1644425575567,89,59,125,155,71,25,20,30
1644425575572,90,65,139,146,67,26,23,29
1644425575578,83,62,120,144,69,27,24,29
1644425575584,86,63,122,142,71,27,25,27
1644425575590,83,65,133,142,68,27,27,26
1644425575595,80,66,130,127,67,27,26,28
1644425575601,80,66,116,126,66,26,23,28
1644425575606,81,64,118,140,65,25,22,26
1644425575607,81,64,118,140,65,25,22,26
1644425575612,49,64,132,143,65,26,21,25
1644425575618,76,65,122,128,62,27,18,26
1644425575624,77,68,119,133,62,27,23,24
1644425575629,76,62,116,147,72,27,23,21
1644425575630,76,62,116,147,72,27,23,21
1644425575636,76,58,126,122,64,28,24,22
1644425575641,76,53,110,117,67,26,26,22
1644425575650,46,55,115,119,65,25,26,19
1644425575656,77,64,136,113,64,25,25,20
1644425575658,77,63,121,103,56,25,25,22
1644425575664,76,61,105,159,68,23,24,22
1644425575670,79,63,111,165,67,24,22,21
1644425575676,80,59,109,172,71,24,23,22
1644425575679,47,49,113,185,73,26,20,21
1644425575684,45,52,109,193,74,26,22,22
1644425575687,43,53,111,145,57,26,22,20
1644425575693,49,54,104,152,52,25,22,21
1644425575699,73,54,122,148,50,25,24,21
1644425575709,78,49,111,139,52,26,25,19
1644425575718,72,58,137,130,54,27,27,20
1644425575721,74,67,143,133,55,28,26,21
1644425575726,79,71,136,127,50,27,24,21
1644425575735,83,69,127,118,45,24,20,22
1644425575741,83,65,135,117,45,23,21,22
1644425575746,59,65,136,113,43,24,21,21
1644425575752,49,61,132,87,38,24,22,20
1644425575758,60,56,137,90,47,27,22,20
1644425575763,79,64,147,101,48,29,22,20
1644425575769,82,71,147,101,48,30,21,22
1644425575774,85,62,133,118,53,30,23,21
1644425575775,85,62,133,118,53,30,23,21
1644425575781,85,63,138,127,54,31,23,23
1644425575787,81,69,147,142,55,30,23,25
1644425575792,96,74,143,141,57,30,22,25
1644425575798,95,69,131,146,62,30,21,23
1644425575804,94,69,126,132,57,27,19,24
1644425575810,95,68,122,133,64,28,19,23
1644425575815,93,61,124,118,55,26,19,21
1644425575821,47,48,118,121,56,27,20,22
1644425575827,78,58,127,122,54,27,19,23
1644425575832,80,58,127,134,54,29,23,23
1644425575838,79,60,135,140,55,30,23,22
1644425575844,80,60,111,137,57,30,25,22
1644425575849,81,58,112,132,57,28,24,20
1644425575855,48,48,106,130,55,26,24,20
1644425575861,78,57,99,126,60,27,21,23
1644425575867,80,58,107,123,54,24,20,23
1644425575872,79,61,118,126,54,23,18,25
1644425575878,79,61,113,123,50,22,19,25
1644425575883,79,61,113,121,53,23,21,25
1644425575884,79,61,113,121,53,23,21,25
1644425575890,46,52,135,136,56,20,21,23
1644425575895,72,58,124,135,57,21,22,24
1644425575901,70,50,113,129,57,21,22,22
1644425575907,70,51,109,129,57,20,23,22
1644425575912,69,48,107,121,52,19,20,21
1644425575917,69,51,98,144,52,21,21,22
1644425575918,69,51,98,144,52,21,21,22
1644425575924,38,50,88,154,50,21,20,21
1644425575930,39,58,87,153,50,22,19,21
1644425575935,77,69,97,159,55,23,19,22
1644425575941,79,71,110,181,62,25,20,26
1644425575947,83,77,98,146,55,24,21,24
1644425575953,84,74,116,135,50,24,21,25
1644425575958,85,68,123,143,53,23,24,25
1644425575964,56,61,118,148,55,26,23,22
1644425575970,79,66,119,131,50,25,22,22
1644425575975,77,63,112,132,52,26,21,22
1644425575981,77,61,105,148,60,27,22,22
1644425575987,76,62,99,144,56,27,18,22
1644425575992,72,57,96,132,49,25,18,22
1644425575998,42,49,97,142,55,26,20,20
1644425576004,36,43,111,153,61,25,20,20
1644425576009,86,53,100,130,55,23,18,20
1644425576015,90,56,95,130,57,25,20,20
1644425576021,94,57,102,133,58,26,21,21
1644425576026,96,61,121,130,56,25,19,21
1644425576032,99,62,108,149,63,27,22,19
1644425576038,59,54,117,154,68,28,23,18
