1648812962403,296,270,44,98,161,82,40,58
1648812962538,287,276,45,102,167,83,45,62
1648812962666,273,298,44,106,160,74,56,175
1648812962794,326,306,43,129,156,64,56,179
1648812962922,347,322,44,172,202,65,61,188
1648812963049,335,316,47,177,187,72,63,188
1648812963178,342,300,43,174,179,74,67,189
1648812963307,357,258,42,183,194,69,63,106
1648812963434,302,257,41,164,216,69,63,101
1648812963435,302,257,41,164,216,69,63,101
1648812963562,267,224,38,113,176,66,59,84
1648812963563,267,224,38,113,176,66,59,84
1648812963690,240,203,40,108,170,57,68,87
1648812963835,261,229,42,105,200,56,72,186
1648812963836,261,229,42,105,200,56,72,186
1648812963969,298,230,47,84,184,65,70,188
1648812964097,300,233,47,87,160,70,70,191
1648812964225,296,272,50,83,168,69,70,194
1648812964352,291,291,47,93,183,79,60,193
1648812964498,332,284,48,94,158,85,45,101
1648812964649,294,281,44,116,179,79,41,81
1648812964790,326,284,47,115,203,76,53,199
1648812964941,327,247,44,119,191,77,57,206
1648812965104,406,264,45,137,181,72,60,210
1648812965234,377,252,45,136,190,58,61,212
1648812965235,377,252,45,136,190,58,61,212
1648812965368,369,261,41,113,180,60,64,216
1648812965517,347,246,39,131,163,68,53,108
1648812965666,369,247,46,142,202,69,49,88
1648812965667,369,247,46,142,202,69,49,88
1648812965808,344,200,51,121,196,65,48,74
1648812965939,317,192,47,122,185,69,44,64
1648812966156,335,267,50,123,184,73,40,54
1648812966388,359,269,51,111,187,66,65,183
1648812966389,359,269,51,111,187,66,65,183
1648812966496,357,264,45,92,143,70,67,193
1648812966508,309,266,38,95,140,78,68,199
1648812966523,324,295,38,101,137,78,67,199
1648812966524,324,295,38,101,137,78,67,199
1648812966536,326,266,38,120,124,71,69,200
1648812966549,344,267,37,142,120,68,49,102
1648812966561,345,276,36,143,127,66,53,85
1648812966572,347,318,38,150,135,59,52,73
1648812966581,344,306,38,144,151,53,51,68
1648812966593,344,294,45,154,183,62,65,172
1648812966603,364,300,46,133,198,68,68,189
1648812966614,342,283,46,146,203,65,65,193
1648812966625,351,254,45,146,195,65,67,197
1648812966636,346,250,44,153,190,68,69,199
1648812966647,331,236,42,135,179,70,53,119
1648812966657,273,224,40,130,151,69,53,86
1648812966668,329,224,43,119,150,76,52,71
1648812966679,324,263,40,105,156,74,47,58
1648812966692,336,287,45,111,166,75,46,50
1648812966703,324,281,41,109,152,74,51,46
1648812966715,351,288,41,122,167,70,52,42
1648812966727,303,304,38,121,165,78,53,44
1648812966746,320,238,38,146,170,84,53,44
1648812966759,335,264,34,148,175,81,54,50
1648812966771,312,283,38,141,160,83,50,52
1648812966772,312,283,38,141,160,83,50,52
1648812966786,346,278,38,140,181,62,49,62
1648812966796,330,284,43,127,149,56,47,64
1648812966805,322,312,48,122,149,56,42,63
1648812966806,322,312,48,122,149,56,42,63
1648812966809,346,289,46,123,167,65,39,61
1648812966820,321,294,50,100,184,76,44,61
1648812966829,336,305,46,105,245,88,45,70
1648812966836,323,287,40,109,255,100,54,169
1648812966841,347,289,41,103,244,99,53,176
1648812966842,347,289,41,103,244,99,53,176
1648812966847,340,261,38,103,231,89,50,180
1648812966848,340,261,38,103,231,89,50,180
1648812966854,341,250,34,109,257,90,47,178
1648812966860,331,235,34,105,201,82,46,175
1648812966862,332,231,42,98,191,75,38,90
1648812966863,332,231,42,98,191,75,38,90
1648812966869,272,229,40,107,201,81,37,77
1648812966875,251,220,43,98,208,85,40,64
1648812966881,244,227,44,87,174,89,44,62
1648812966886,235,244,43,87,181,90,47,63
1648812966887,235,244,43,87,181,90,47,63
1648812966890,234,212,34,85,164,80,44,52
1648812966895,214,214,35,73,152,66,43,51
1648812966896,214,214,35,73,152,66,43,51
1648812966899,261,256,32,72,116,66,43,59
1648812966905,264,279,32,84,106,60,36,52
1648812966908,276,297,33,117,97,57,32,52
1648812966914,310,350,37,124,123,63,33,52
1648812966919,354,377,40,130,160,67,39,50
1648812966923,333,358,39,128,165,62,36,44
1648812966929,340,357,40,143,193,80,38,51
1648812966938,354,268,42,120,204,84,45,48
1648812966944,334,226,40,119,176,81,39,51
1648812966950,327,238,41,126,175,90,37,50
1648812966951,327,238,41,126,175,90,37,50
1648812966956,314,239,40,133,161,77,46,54
1648812966959,321,236,36,129,141,67,42,57
1648812966965,277,274,40,131,146,68,40,57
1648812966971,256,289,39,134,169,66,43,55
1648812966973,248,291,37,133,170,60,43,54
1648812966974,248,291,37,133,170,60,43,54
1648812966979,246,320,38,124,182,60,36,47
1648812966984,275,337,38,130,195,63,37,44
1648812966990,334,302,34,139,189,61,36,44
1648812966994,341,325,35,134,171,62,37,47
1648812966995,341,325,35,134,171,62,37,47
1648812967000,351,347,38,140,174,65,37,56
1648812967001,351,347,38,140,174,65,37,56
1648812967007,354,319,42,125,162,64,43,59
1648812967017,317,304,42,121,160,83,48,60
1648812967027,274,330,46,113,168,101,51,62
1648812967038,277,297,47,118,215,106,50,65
1648812967048,266,253,46,105,225,103,57,65
1648812967058,279,242,42,106,214,107,52,61
1648812967068,337,298,43,106,215,98,47,65
1648812967079,344,267,42,108,235,80,44,64
1648812967090,341,266,41,111,194,73,43,57
1648812967100,353,271,42,121,186,76,37,51
1648812967111,332,316,47,122,194,71,41,53
1648812967121,289,265,47,115,180,59,41,49
1648812967131,266,284,45,136,155,58,44,48
1648812967142,283,295,45,145,155,82,44,50
1648812967152,273,288,44,143,143,84,40,47
1648812967163,320,243,39,145,137,82,38,44
1648812967174,320,240,34,145,146,95,39,43
1648812967185,311,233,36,128,136,100,37,38
1648812967186,311,233,36,128,136,100,37,38
1648812967196,280,262,37,145,152,81,36,35
1648812967207,267,279,39,143,171,83,36,35
1648812967217,284,263,37,135,166,91,36,37
1648812967228,269,268,41,135,154,81,34,39
1648812967239,291,265,40,135,150,71,33,43
1648812967250,296,264,37,89,150,76,34,46
1648812967262,303,255,39,99,138,76,38,49
1648812967273,247,281,39,109,147,67,33,51
1648812967287,239,280,40,116,167,68,31,46
1648812967299,244,286,39,106,172,74,32,47
1648812967310,257,245,41,120,153,73,37,48
1648812967320,277,244,38,119,157,66,34,49
1648812967327,308,254,38,124,198,67,39,45
1648812967335,300,245,38,121,187,64,38,45
1648812967342,279,267,40,121,212,63,39,46
1648812967353,254,296,41,106,216,65,36,45
1648812967360,254,291,42,107,224,66,34,44
1648812967368,251,276,43,122,220,69,32,47
1648812967375,266,302,41,123,234,79,35,50
1648812967381,266,272,40,122,219,79,34,49
1648812967388,281,263,41,126,233,78,33,53
1648812967393,273,267,39,111,221,76,34,49
1648812967394,273,267,39,111,221,76,34,49
1648812967398,267,250,39,79,191,81,32,49
1648812967399,267,250,39,79,191,81,32,49
1648812967403,291,230,40,105,171,70,31,46
1648812967404,291,230,40,105,171,70,31,46
1648812967408,350,229,38,143,169,75,32,45
1648812967409,350,229,38,143,169,75,32,45
1648812967415,348,226,35,162,158,71,32,41
1648812967420,374,300,40,173,162,80,32,41
1648812967421,374,300,40,173,162,80,32,41
1648812967427,356,304,39,180,167,77,32,39
1648812967434,338,308,38,162,165,84,34,41
1648812967440,277,322,38,130,171,79,32,46
1648812967446,276,318,36,135,173,80,34,46
1648812967452,271,262,38,129,161,78,35,46
1648812967457,266,272,37,128,147,88,37,51
1648812967463,267,274,35,149,152,81,34,53
1648812967464,267,274,35,149,152,81,34,53
1648812967469,290,275,39,161,139,78,36,50
1648812967475,294,280,42,133,163,87,33,49
1648812967481,279,260,37,128,174,82,31,50
1648812967487,343,282,40,135,185,73,28,49
1648812967493,370,278,41,143,202,79,29,45
1648812967499,370,247,40,129,207,85,29,46
1648812967504,399,223,42,139,186,75,29,50
1648812967510,397,264,41,143,205,75,30,57
1648812967516,346,242,41,137,213,66,31,54
1648812967522,310,234,42,116,198,58,28,54
1648812967528,314,255,43,149,202,63,29,52
1648812967534,282,249,43,143,196,71,31,47
1648812967540,266,207,44,139,177,71,29,40
1648812967546,277,205,43,139,169,74,28,38
1648812967551,290,226,42,149,192,85,29,38
1648812967558,253,238,43,130,189,78,27,37
1648812967563,342,244,40,137,184,71,24,44
1648812967569,387,268,39,137,189,71,26,45
1648812967575,387,256,41,144,218,91,27,52
1648812967581,377,252,43,135,205,93,33,55
1648812967587,395,269,42,142,227,98,35,58
1648812967593,354,285,45,138,264,106,36,55
1648812967599,302,288,47,150,261,105,38,52
1648812967604,302,293,51,145,225,92,35,47
1648812967611,299,277,47,137,230,95,30,44
1648812967617,351,263,49,130,198,92,30,48
1648812967623,309,284,46,145,179,81,30,49
1648812967628,316,257,45,145,195,92,28,54
1648812967634,309,253,39,141,193,86,30,56
1648812967640,339,294,51,161,172,75,33,63
1648812967646,268,293,48,148,174,74,30,56
1648812967652,271,264,48,131,156,74,34,54
1648812967658,289,302,50,114,135,67,37,49
1648812967664,296,318,47,138,143,69,35,47
1648812967670,263,314,37,123,150,64,33,40
1648812967676,289,304,37,125,177,61,37,43
1648812967682,304,309,36,129,185,81,36,49
1648812967688,285,299,32,149,199,76,31,51
1648812967694,301,299,34,126,231,79,36,51
1648812967700,341,285,34,121,233,81,37,48
1648812967706,344,295,34,125,219,101,38,46
1648812967712,371,281,36,127,202,91,35,40
1648812967718,401,268,37,111,193,89,35,41
1648812967724,384,260,38,106,173,90,32,43
1648812967730,352,259,41,112,191,92,32,45
1648812967736,346,264,39,120,184,81,27,44
