1647184374089,40,33,94,61,46,33,204,189
1647184374232,45,33,92,57,116,69,278,238
1647184374358,53,42,92,73,466,249,299,244
1647184374486,70,57,104,80,712,387,380,321
1647184374613,153,102,174,113,820,468,408,435
1647184374749,173,112,192,131,845,496,406,440
1647184374887,175,115,209,142,853,517,366,431
1647184375036,176,120,221,146,781,545,357,438
1647184375168,173,120,226,168,586,469,304,391
1647184375296,118,92,188,170,433,397,212,232
1647184375503,87,83,175,167,406,370,199,187
1647184375631,83,79,164,159,396,346,193,163
1647184375758,78,72,152,153,293,193,180,136
1647184375886,69,59,146,124,262,179,125,129
1647184375887,69,59,146,124,262,179,125,129
1647184376024,48,48,127,105,325,218,122,115
1647184376152,41,44,139,97,307,215,112,103
1647184376280,40,47,132,103,325,228,161,122
1647184376408,40,45,131,102,350,236,210,147
1647184376409,40,45,131,102,350,236,210,147
1647184376537,42,45,128,103,343,237,212,142
1647184376538,42,45,128,103,343,237,212,142
1647184376661,46,45,147,95,283,196,203,149
1647184376786,46,44,141,92,336,202,209,150
1647184376915,47,42,140,87,334,222,170,135
1647184376916,47,42,140,87,334,222,170,135
1647184377064,46,40,146,83,333,233,104,112
1647184377065,46,40,146,83,333,233,104,112
1647184377212,44,41,134,76,339,224,90,110
1647184377354,47,38,109,71,331,225,113,131
1647184377482,45,37,96,69,295,261,112,134
1647184377610,41,35,91,64,282,252,208,145
1647184377760,42,34,92,71,240,241,214,156
1647184377906,44,33,128,87,250,244,221,168
1647184377907,44,33,128,87,250,244,221,168
1647184377985,48,34,130,88,261,245,212,186
1647184377986,48,34,130,88,261,245,212,186
1647184377992,55,34,149,92,334,320,210,222
1647184377993,55,34,149,92,334,320,210,222
1647184377999,61,41,154,92,319,305,121,221
1647184378006,62,43,151,88,313,303,167,234
1647184378012,62,44,132,74,310,315,160,229
1647184378018,59,45,137,79,318,326,166,253
1647184378025,80,46,132,77,205,211,164,303
1647184378031,90,43,126,74,191,197,163,326
1647184378036,94,47,123,72,226,197,108,331
1647184378037,94,47,123,72,226,197,108,331
1647184378043,94,44,120,71,232,197,121,335
1647184378048,100,48,112,59,204,170,111,334
1647184378049,100,48,112,59,204,170,111,334
1647184378054,85,48,92,52,218,171,108,290
1647184378055,85,48,92,52,218,171,108,290
1647184378059,73,47,99,52,230,195,101,299
1647184378060,73,47,99,52,230,195,101,299
1647184378065,66,42,97,59,192,189,98,284
1647184378066,66,42,97,59,192,189,98,284
1647184378071,65,45,91,81,263,241,101,295
1647184378078,55,45,96,90,335,274,106,263
1647184378083,72,46,97,90,349,288,106,311
1647184378088,76,48,92,90,346,281,112,270
1647184378089,76,48,92,90,346,281,112,270
1647184378095,80,46,88,95,385,290,112,277
1647184378100,81,44,96,84,425,289,121,262
1647184378101,81,44,96,84,425,289,121,262
1647184378106,81,40,96,77,422,303,120,259
1647184378107,81,40,96,77,422,303,120,259
1647184378112,67,39,95,76,411,285,118,192
1647184378118,74,42,110,88,421,291,111,224
1647184378123,73,43,106,80,413,322,127,213
1647184378130,73,41,95,76,458,355,209,218
1647184378136,81,44,93,74,429,338,213,265
1647184378146,78,43,112,78,434,346,220,252
1647184378147,78,43,112,78,434,346,220,252
1647184378152,67,38,96,62,437,341,224,232
1647184378157,63,36,99,61,448,324,217,229
1647184378158,63,36,99,61,448,324,217,229
1647184378163,71,40,97,64,337,256,132,231
1647184378164,71,40,97,64,337,256,132,231
1647184378169,61,41,96,75,372,274,129,185
1647184378170,61,41,96,75,372,274,129,185
1647184378175,71,45,69,74,377,282,132,195
1647184378180,77,49,72,81,385,287,140,206
1647184378186,81,52,71,84,366,283,138,202
1647184378187,81,52,71,84,366,283,138,202
1647184378192,76,49,72,80,362,278,146,222
1647184378193,76,49,72,80,362,278,146,222
1647184378197,76,48,93,76,324,246,192,254
1647184378198,76,48,93,76,324,246,192,254
1647184378203,80,47,95,74,306,224,202,286
1647184378204,80,47,95,74,306,224,202,286
1647184378209,85,44,97,74,310,249,263,304
1647184378215,90,46,97,81,340,230,271,318
1647184378216,90,46,97,81,340,230,271,318
1647184378222,92,50,114,83,339,224,265,325
1647184378227,105,55,97,82,370,231,235,401
1647184378228,105,55,97,82,370,231,235,401
1647184378233,127,64,96,83,406,272,304,479
1647184378234,127,64,96,83,406,272,304,479
1647184378239,125,68,120,91,415,248,255,484
1647184378240,125,68,120,91,415,248,255,484
