1644509794579,35,57,234,232,129,69,40,38
1644509794711,32,63,250,212,143,88,44,42
1644509794854,32,63,259,237,151,94,43,44
1644509794986,31,56,260,227,155,96,44,44
1644509795138,38,54,250,210,169,92,40,48
1644509795288,41,62,189,214,169,91,41,49
1644509795438,48,72,141,288,202,91,41,50
1644509795588,50,73,140,341,207,92,42,50
1644509795723,55,76,150,336,205,92,41,52
1644509795848,51,78,191,336,196,94,42,42
1644509795987,55,72,183,343,203,97,43,50
1644509796136,50,56,196,318,187,92,39,48
1644509796285,47,73,209,255,176,89,42,47
1644509796433,43,71,206,349,186,90,45,46
1644509796582,49,65,167,364,189,88,42,54
1644509796719,44,69,184,562,217,112,43,46
1644509796846,48,73,185,600,323,156,52,47
1644509796972,49,63,162,629,384,190,55,48
1644509797106,48,82,175,678,381,190,54,50
1644509797248,43,83,179,690,384,191,54,45
1644509797398,41,80,191,536,384,182,54,44
1644509797547,38,82,206,517,331,157,49,43
1644509797695,37,78,210,497,272,122,42,45
1644509797696,37,78,210,497,272,122,42,45
1644509797845,39,64,193,386,268,120,45,44
1644509797989,50,72,202,420,263,120,48,50
1644509798124,54,81,217,570,249,112,47,51
1644509798249,51,75,190,571,182,84,44,51
1644509798328,52,81,179,549,161,66,43,49
1644509798333,50,82,183,544,161,67,41,49
1644509798338,39,73,166,507,173,64,37,39
1644509798339,39,73,166,507,173,64,37,39
1644509798344,34,63,120,374,152,62,35,37
1644509798349,35,64,118,334,161,60,36,35
1644509798354,35,66,118,358,189,67,36,36
1644509798359,35,70,145,382,197,67,33,34
1644509798364,33,78,181,410,187,68,38,36
1644509798368,32,88,182,483,194,65,39,36
1644509798374,34,90,188,489,197,72,41,35
1644509798379,31,97,206,517,182,82,42,34
1644509798384,30,94,234,511,195,91,46,35
1644509798388,31,90,231,519,223,94,44,36
1644509798389,31,90,231,519,223,94,44,36
1644509798393,31,79,218,415,213,94,43,36
1644509798399,35,105,211,389,193,85,41,37
1644509798404,39,97,237,359,179,68,40,38
1644509798409,39,97,193,332,188,56,34,37
1644509798414,40,97,171,283,160,54,36,37
1644509798419,40,107,174,285,158,60,36,38
1644509798423,36,79,174,291,162,63,35,39
1644509798428,32,68,127,280,176,70,33,36
1644509798434,30,71,155,269,146,71,36,36
1644509798439,27,67,155,257,138,69,30,37
1644509798444,28,50,155,268,131,64,31,38
1644509798449,30,48,173,270,137,61,32,35
1644509798453,31,48,170,350,160,63,33,41
1644509798454,31,48,170,350,160,63,33,41
1644509798459,34,46,161,369,157,62,31,40
1644509798464,35,45,162,381,160,65,34,39
1644509798469,34,46,158,374,166,66,29,35
1644509798474,32,46,139,383,176,75,32,35
1644509798479,38,51,136,331,177,76,31,31
1644509798483,39,60,112,322,178,78,34,32
1644509798489,38,60,101,325,193,80,37,33
1644509798494,38,62,100,331,189,77,38,36
1644509798499,39,66,98,317,182,73,37,39
1644509798504,32,66,148,314,156,72,39,37
1644509798508,29,77,164,366,184,67,35,36
1644509798514,26,78,163,339,165,58,31,33
1644509798519,27,75,163,335,170,59,33,32
