1644424663552,31,59,135,57,28,26,21,17
1644424663678,31,60,138,61,29,28,21,21
1644424663812,28,51,121,52,28,28,19,21
1644424663937,27,50,129,54,26,25,19,22
1644424664082,26,50,142,61,28,24,18,24
1644424664207,26,42,142,60,28,23,19,24
1644424664333,27,44,147,56,26,22,21,23
1644424664461,26,46,142,59,28,23,21,24
1644424664587,27,47,134,54,29,23,22,22
1644424664714,27,42,104,47,28,23,21,21
1644424664848,25,46,117,49,29,25,23,20
1644424664975,31,42,111,47,30,23,20,20
1644424665102,31,44,106,43,29,22,21,20
1644424665238,32,45,113,48,31,24,21,20
1644424665389,38,46,108,48,31,23,22,21
1644424665539,39,41,99,51,30,24,21,22
1644424665689,36,45,96,52,29,26,23,21
1644424665863,41,41,100,55,32,28,23,21
1644424666011,41,44,105,51,28,27,23,21
1644424666137,37,45,88,50,28,26,23,19
1644424666138,37,45,88,50,28,26,23,19
1644424666263,36,44,76,44,28,23,23,18
1644424666390,38,43,96,47,32,23,23,19
1644424666516,31,44,100,49,27,21,23,20
1644424666779,28,39,87,45,27,23,21,23
1644424666927,27,41,81,45,27,22,19,21
1644424667127,28,46,91,48,30,23,21,19
1644424667254,30,48,92,48,30,21,20,20
1644424667448,30,49,90,51,30,23,21,23
1644424667574,29,45,76,44,31,24,21,21
1644424667575,29,45,76,44,31,24,21,21
1644424667836,30,56,119,56,32,23,20,24
1644424667841,32,51,116,54,30,23,17,23
1644424667847,33,51,118,59,31,24,18,24
1644424667852,29,46,109,53,29,23,19,23
1644424667856,27,47,114,53,28,23,19,24
1644424667862,26,48,114,49,27,22,19,20
1644424667866,24,48,122,51,30,24,22,20
1644424667867,24,48,122,51,30,24,22,20
1644424667872,22,46,119,45,24,22,21,19
1644424667877,24,44,99,46,28,24,24,19
1644424667881,26,43,82,48,28,23,25,18
1644424667887,23,34,80,50,30,23,24,19
1644424667891,23,40,116,55,29,22,24,21
1644424667896,27,43,119,59,31,23,25,21
1644424667904,26,48,124,54,29,22,22,21
1644424667909,29,47,122,52,26,22,22,21
1644424667914,30,46,74,44,23,21,21,20
1644424667919,30,49,135,51,26,22,22,21
1644424667923,32,51,131,51,27,22,22,21
1644424667924,32,51,131,51,27,22,22,21
1644424667928,33,48,135,50,25,24,22,24
1644424667933,32,48,139,52,28,25,22,25
1644424667938,31,51,144,53,29,24,21,25
1644424667943,30,53,89,47,26,23,21,24
1644424667948,29,49,100,49,27,23,20,25
1644424667953,33,52,111,54,30,22,21,25
1644424667958,31,54,109,54,28,22,20,26
1644424667963,33,51,112,62,31,27,22,25
1644424667968,32,49,107,63,33,27,21,24
1644424667972,34,52,98,60,31,26,21,21
1644424667977,28,48,69,55,29,25,20,19
1644424667982,29,46,69,53,29,26,22,18
1644424667987,28,43,88,44,30,23,21,18
1644424667992,26,38,113,43,30,27,25,19
1644424667996,29,37,113,42,29,27,24,22
1644424668002,32,45,130,58,33,27,25,23
1644424668008,32,45,129,59,34,28,25,23
1644424668014,32,44,114,57,31,26,24,24
1644424668020,33,45,116,55,28,24,22,23
1644424668026,29,43,121,57,30,25,24,23
1644424668031,26,38,113,43,27,26,23,21
1644424668040,30,48,118,45,27,25,23,23
1644424668048,33,50,115,53,27,22,19,26
1644424668054,34,52,115,53,26,21,19,25
1644424668060,34,51,119,53,27,23,22,24
1644424668065,32,47,117,55,27,22,20,23
1644424668074,33,44,99,46,28,24,24,18
1644424668080,32,42,119,53,30,25,26,18
1644424668082,33,43,108,51,31,22,24,17
1644424668088,34,44,122,54,29,23,26,18
1644424668093,32,47,130,55,29,23,25,20
1644424668099,29,44,125,54,29,22,22,22
1644424668105,32,43,100,48,27,21,21,24
1644424668110,34,45,118,52,27,22,21,25
1644424668116,37,48,110,51,28,22,20,25
1644424668121,38,45,120,54,27,23,21,28
1644424668127,36,49,116,53,26,22,20,26
1644424668133,36,46,113,54,27,23,18,24
1644424668138,32,41,96,52,28,26,21,24
1644424668144,26,42,118,51,29,25,21,23
1644424668150,26,44,103,48,30,25,21,19
1644424668155,27,41,120,53,31,26,22,22
1644424668161,26,43,122,50,32,25,24,22
1644424668164,29,44,123,49,31,24,22,22
1644424668169,32,41,100,47,31,24,21,22
1644424668174,36,50,134,50,34,25,23,24
1644424668180,37,53,120,48,34,25,22,20
1644424668186,38,51,128,53,36,24,22,22
1644424668194,38,52,127,52,35,25,22,22
1644424668199,34,43,90,49,30,25,21,19
1644424668205,34,45,114,52,31,24,19,22
1644424668211,33,47,107,50,28,25,20,20
1644424668216,31,49,122,57,32,26,21,22
1644424668222,33,51,142,64,31,27,22,21
1644424668227,32,50,141,65,32,25,22,23
1644424668233,31,44,123,59,30,23,22,21
1644424668239,31,55,154,70,32,25,21,20
1644424668244,28,50,138,65,29,22,21,20
1644424668250,24,49,132,66,29,22,21,23
1644424668255,26,51,132,63,29,23,21,22
1644424668261,26,53,132,70,33,24,23,22
1644424668267,26,50,132,66,31,23,23,23
1644424668272,28,54,146,65,33,23,22,22
1644424668278,27,55,157,62,31,23,22,20
1644424668283,30,55,157,66,33,22,22,21
1644424668289,29,58,160,62,30,23,20,21
1644424668294,29,55,137,58,28,24,20,23
1644424668300,28,56,136,57,27,27,21,24
1644424668306,30,54,107,53,27,26,20,23
1644424668311,32,54,115,52,25,27,20,22
1644424668317,38,54,125,53,25,26,20,21
1644424668322,38,49,117,47,25,23,19,19
1644424668328,40,48,104,46,25,20,19,17
1644424668334,40,48,115,48,25,22,18,17
1644424668339,35,50,106,43,24,22,20,19
1644424668345,32,45,92,40,25,21,21,19
1644424668350,32,48,122,45,27,26,23,19
1644424668356,29,41,118,52,27,26,23,18
1644424668362,28,42,106,51,28,26,24,20
1644424668367,30,43,127,59,33,26,23,20
1644424668373,27,42,128,58,32,27,23,22
1644424668379,30,43,98,51,33,22,21,23
1644424668384,30,42,103,45,32,22,22,23
1644424668390,31,41,116,45,31,20,21,21
1644424668396,33,38,95,36,27,21,20,22
1644424668401,32,39,99,38,28,21,21,21
1644424668407,31,38,103,40,25,21,20,20
1644424668412,33,42,103,38,25,23,22,22
1644424668417,35,43,86,35,25,24,23,23
1644424668423,31,46,92,44,24,25,24,23
1644424668428,31,47,94,45,26,26,25,23
1644424668435,29,48,117,50,26,27,27,24
1644424668440,29,46,115,52,27,25,24,21
1644424668446,27,47,119,60,30,28,24,22
1644424668451,27,46,110,52,28,25,23,23
1644424668457,29,43,100,49,26,25,23,23
1644424668463,31,43,92,45,29,24,21,22
1644424668468,32,48,121,53,27,24,20,23
1644424668474,38,54,121,49,26,22,20,23
1644424668479,38,57,126,50,26,23,21,21
1644424668485,36,57,128,52,26,23,20,22
1644424668491,35,56,110,50,24,23,21,20
1644424668496,33,49,88,48,28,23,23,21
1644424668502,26,40,101,47,27,24,23,21
1644424668507,33,37,108,53,32,25,23,20
1644424668513,37,36,109,55,34,26,22,21
1644424668519,39,36,110,57,34,27,24,23
1644424668524,39,37,108,55,31,26,23,21
1644424668530,39,42,114,60,34,27,23,20
1644424668535,33,41,101,55,31,25,24,20
1644424668541,35,45,108,53,30,23,24,18
1644424668547,30,44,108,52,30,22,22,16
1644424668552,30,44,101,52,31,22,21,17
1644424668555,29,36,86,47,30,22,22,17
1644424668561,30,38,84,46,30,22,19,16
1644424668569,29,40,113,54,31,22,20,20
1644424668572,28,40,117,53,30,26,21,20
1644424668578,29,44,123,53,32,26,23,21
1644424668583,30,45,122,55,32,26,23,22
1644424668588,32,47,109,55,31,27,24,21
1644424668594,31,50,118,54,33,27,22,21
1644424668597,32,50,114,50,30,23,21,21
1644424668605,31,48,101,49,26,23,20,22
1644424668611,30,46,108,49,29,23,19,22
1644424668613,26,42,96,47,27,22,21,22
1644424668619,32,46,115,51,30,22,22,22
1644424668624,36,47,115,50,32,22,24,22
1644424668630,37,46,122,52,32,21,23,22
1644424668636,38,46,115,52,30,22,22,22
1644424668641,39,47,111,56,30,22,21,23
1644424668647,35,45,119,54,29,22,20,22
1644424668652,29,42,120,53,27,24,19,21
1644424668658,36,46,121,54,30,26,19,21
1644424668663,36,44,104,48,32,26,20,22
1644424668669,37,44,105,42,31,26,21,20
1644424668674,39,45,94,47,31,26,22,21
1644424668680,38,47,113,51,33,23,20,21
1644424668685,30,43,107,48,30,23,21,20
1644424668691,46,45,107,48,27,23,21,20
1644424668696,47,42,106,49,27,23,19,21
1644424668702,45,42,91,46,26,24,19,20
1644424668708,45,40,69,44,24,25,19,21
1644424668713,46,45,130,52,26,23,21,22
1644424668719,30,45,134,55,26,23,22,21
1644424668724,31,50,146,58,25,22,22,22
1644424668730,32,50,146,58,28,22,22,23
1644424668736,33,52,146,61,29,22,23,23
1644424668741,32,45,105,55,28,20,21,23
1644424668747,33,47,97,52,30,21,19,23
1644424668753,28,48,109,53,33,22,20,22
1644424668758,31,48,121,56,31,22,21,22
1644424668763,31,46,124,55,31,25,22,21
1644424668769,33,50,118,54,31,24,22,20
1644424668775,33,47,118,54,31,26,24,21
1644424668780,32,41,98,51,32,26,24,21
1644424668786,30,41,98,45,30,27,24,19
1644424668792,30,42,97,48,29,25,22,19
1644424668797,28,40,94,47,30,26,22,19
1644424668802,29,39,116,49,28,22,21,19
1644424668808,33,43,110,46,24,23,21,19
1644424668813,31,43,97,45,25,23,21,20
1644424668817,34,48,114,41,26,23,22,19
1644424668822,34,47,113,40,26,22,22,19
1644424668825,34,47,92,35,25,22,23,20
1644424668830,32,47,105,37,26,23,21,22
1644424668836,33,48,112,43,28,22,21,23
1644424668839,33,45,96,44,30,22,21,23
1644424668844,33,46,124,53,30,25,23,24
1644424668850,33,48,130,56,31,25,23,24
1644424668853,34,45,122,57,31,24,23,21
1644424668853,34,45,122,57,31,24,23,21
