1647184273091,634,368,449,1011,885,300,162,229
1647184273219,633,358,464,954,892,372,183,248
1647184273345,610,339,470,983,782,369,178,227
1647184273473,614,334,440,1109,754,361,173,212
1647184273600,593,295,401,1069,697,394,178,185
1647184273730,620,282,328,997,627,363,160,197
1647184273853,606,269,347,997,570,274,144,176
1647184273981,624,287,357,967,552,269,138,180
1647184273982,624,287,357,967,552,269,138,180
1647184274109,583,235,348,891,576,269,138,178
1647184274236,613,265,357,884,586,207,126,185
1647184274363,581,255,353,868,581,207,124,167
1647184274490,517,268,306,884,537,177,103,145
1647184274491,517,268,306,884,537,177,103,145
1647184274617,500,256,241,845,522,160,101,140
1647184274744,464,240,237,724,434,144,90,134
1647184274882,391,196,187,681,396,150,94,110
1647184275056,339,180,172,636,371,125,85,104
1647184275057,339,180,172,636,371,125,85,104
1647184275184,354,152,147,555,377,121,85,99
1647184275311,308,119,144,509,322,104,73,78
1647184275312,308,119,144,509,322,104,73,78
1647184275439,303,117,143,567,306,100,72,81
1647184275570,301,116,140,583,294,75,64,90
1647184275719,317,135,141,565,286,78,68,91
1647184275867,280,130,144,515,280,85,69,113
1647184275868,280,130,144,515,280,85,69,113
1647184276000,294,114,136,503,286,81,70,114
1647184276144,291,118,126,465,289,90,68,118
1647184276271,292,130,143,463,293,85,60,108
1647184276472,322,114,139,469,281,76,54,114
1647184276698,304,113,122,435,267,71,45,91
1647184276878,280,111,128,397,247,69,45,94
1647184276879,280,111,128,397,247,69,45,94
1647184277024,268,99,127,343,205,62,44,85
1647184277025,268,99,127,343,205,62,44,85
1647184277152,279,86,116,304,189,64,43,87
1647184277278,230,98,117,283,194,66,42,77
1647184277406,273,108,135,302,186,64,41,74
1647184277412,287,118,126,296,211,71,47,76
1647184277417,279,120,112,273,193,66,47,70
1647184277420,253,114,100,269,195,64,48,64
1647184277426,254,116,96,313,209,66,52,68
1647184277431,184,105,77,305,187,65,52,56
1647184277436,175,111,92,369,160,55,45,56
1647184277441,256,111,99,400,207,61,49,84
1647184277447,255,108,94,375,207,59,48,84
1647184277455,343,121,111,374,235,67,50,98
1647184277459,350,122,117,340,243,69,55,103
1647184277462,311,122,128,345,227,61,50,83
1647184277468,321,139,135,356,231,63,50,95
1647184277476,283,119,111,351,197,67,57,82
1647184277482,266,115,106,348,195,75,56,78
1647184277488,279,120,91,339,168,73,55,77
1647184277494,288,104,104,340,163,70,53,76
1647184277502,258,103,128,371,211,62,48,79
1647184277503,258,103,128,371,211,62,48,79
1647184277509,256,94,132,401,206,61,50,76
1647184277515,261,95,137,396,214,68,57,78
1647184277521,275,94,139,402,208,69,61,100
1647184277524,245,92,137,380,163,67,61,99
1647184277527,279,98,138,378,165,65,62,105
1647184277536,263,94,126,317,177,67,63,105
1647184277542,287,97,124,317,176,70,62,91
1647184277548,310,97,134,332,170,69,63,124
1647184277551,316,139,125,294,166,72,63,124
1647184277557,332,136,119,291,196,74,64,129
1647184277566,291,142,99,281,228,68,61,123
1647184277572,315,153,126,302,224,67,57,95
1647184277578,386,117,126,299,247,65,53,109
1647184277584,368,111,132,281,218,57,50,101
1647184277590,375,110,151,296,204,53,48,108
1647184277598,353,103,144,288,240,56,44,95
1647184277599,353,103,144,288,240,56,44,95
1647184277601,232,103,153,323,234,58,49,83
1647184277607,209,102,157,324,253,58,45,82
1647184277613,194,109,154,345,256,64,45,78
1647184277616,161,97,150,350,253,65,45,105
1647184277622,200,111,143,351,250,66,47,106
1647184277631,203,120,128,303,223,65,45,96
1647184277634,318,116,121,261,215,60,45,114
1647184277643,303,104,117,268,199,64,45,95
1647184277649,307,98,119,267,195,63,42,96
1647184277655,308,99,126,268,203,60,43,114
1647184277658,181,102,131,304,201,62,44,88
1647184277664,163,119,138,262,200,59,44,83
1647184277670,163,111,153,264,193,52,43,81
1647184277676,161,104,150,271,192,62,49,83
1647184277679,204,98,141,270,191,73,55,51
1647184277687,234,88,105,197,171,70,55,57
1647184277694,216,85,73,263,178,72,61,59
1647184277699,230,111,82,271,163,67,59,64
1647184277700,230,111,82,271,163,67,59,64
1647184277706,187,110,84,281,156,54,52,67
1647184277714,205,119,93,299,178,53,49,66
1647184277722,184,106,99,311,239,59,54,67
1647184277723,184,106,99,311,239,59,54,67
1647184277726,183,111,102,266,235,58,47,64
1647184277735,181,95,88,255,235,52,47,71
1647184277745,182,95,89,238,250,51,46,68
1647184277760,184,99,87,200,210,47,46,85
1647184277772,193,91,96,248,231,50,43,73
1647184277787,216,95,114,308,206,54,41,81
1647184277800,197,85,111,297,187,56,39,56
1647184277809,175,86,104,276,203,58,41,61
1647184277820,161,79,108,266,212,67,45,65
1647184277831,167,85,126,275,222,72,50,60
1647184277842,139,71,118,261,214,75,52,58
1647184277853,233,85,115,265,230,76,52,75
1647184277865,243,87,126,278,205,74,53,73
1647184277879,251,87,123,273,184,67,50,68
1647184277893,256,85,89,251,221,68,51,71
1647184277905,254,81,98,235,215,65,49,72
1647184277914,161,69,99,248,207,74,55,55
1647184277924,170,80,92,223,205,71,55,69
1647184277933,157,81,82,222,209,71,55,68
1647184277941,135,82,86,233,166,71,57,64
1647184277942,135,82,86,233,166,71,57,64
1647184277943,135,82,86,233,166,71,57,64
1647184277952,132,95,74,257,168,68,55,62
1647184277961,184,107,70,232,164,57,51,67
1647184277969,169,100,80,260,154,61,52,50
1647184277978,179,102,82,254,166,59,51,51
1647184277979,179,102,82,254,166,59,51,51
1647184277986,218,110,80,225,164,52,46,52
1647184277994,223,103,80,234,162,49,45,54
1647184277995,223,103,80,234,162,49,45,54
1647184278001,195,100,96,239,174,42,41,47
1647184278002,195,100,96,239,174,42,41,47
1647184278008,188,99,81,215,182,38,37,46
1647184278009,188,99,81,215,182,38,37,46
1647184278014,195,96,91,326,231,43,40,57
1647184278015,195,96,91,326,231,43,40,57
1647184278020,154,82,90,348,221,46,39,54
1647184278026,141,76,95,353,223,50,41,52
1647184278032,127,57,79,372,216,54,46,48
1647184278037,173,70,83,374,216,57,50,61
1647184278043,164,67,75,293,152,55,48,49
1647184278049,183,79,150,281,206,58,53,56
1647184278055,195,100,151,254,206,62,54,64
1647184278061,213,101,176,263,198,66,57,73
1647184278066,187,93,177,341,218,74,62,66
1647184278067,187,93,177,341,218,74,62,66
1647184278073,177,94,181,343,225,80,66,71
1647184278079,172,82,165,411,236,86,74,67
